track,subset,measure,n,mean_auto,mean_manual,pearson_r,pearson_p,spearman_rho,spearman_p,icc_2_1,bias,mae
baseline,ST2,MLR,20,7.1485,7.5055,0.986,1.6468100996338701e-15,0.955,6.23787604797925e-11,0.961,-0.357,0.572
baseline,ST2,MCPR,20,0.0787,0.0781,0.927,4.200116022464046e-09,0.938,9.762241109318062e-10,0.93,0.0007,0.009
baseline,ST2,ECPR,20,0.0823,0.0813,0.916,1.4787583471037877e-08,0.908,3.1181007427000656e-08,0.915,0.0009,0.0079
baseline,ST2,PR,20,0.161,0.1594,0.988,4.898848571803642e-16,0.95,1.4563168008583287e-10,0.98,0.0016,0.0094
baseline,ST2,MCPD,20,0.9351,0.7714,0.953,9.391436310376842e-11,0.916,1.4853059816575505e-08,0.881,0.1637,0.1738
baseline,ST2,ECPD,20,1.7866,1.6004,0.953,9.281617503287535e-11,0.892,1.3029570145042408e-07,0.908,0.1862,0.2013
baseline,ST2,MPD,20,1.3832,1.2074,0.945,3.329243191492368e-10,0.887,1.9093452296185464e-07,0.884,0.1758,0.1872
vad,Overall,AR,40,4.8202,4.8446,0.773,4.965628307884431e-09,0.778,3.4022915716096955e-09,0.772,-0.0243,0.4235
vad,Overall,SR,40,2.5632,2.6691,0.992,6.386260264020728e-36,0.988,1.9663246396683248e-32,0.982,-0.1059,0.1161
vad,Overall,MLR,40,7.36,7.645,0.991,2.26106233004955e-34,0.987,1.5979551013115798e-31,0.975,-0.285,0.46
vad,Overall,MCPR,40,0.0784,0.0767,0.913,2.2090742941474364e-16,0.928,6.791196858128866e-18,0.912,0.0017,0.0098
vad,Overall,ECPR,40,0.0836,0.0782,0.832,2.827415574603899e-11,0.838,1.6111348371200495e-11,0.821,0.0054,0.013
vad,Overall,PR,40,0.1619,0.1549,0.972,2.26131156541604e-25,0.974,4.231699969776884e-26,0.962,0.0071,0.012
vad,Overall,MCPD,40,0.875,0.752,0.952,3.2294494324384937e-21,0.886,3.021304488960429e-14,0.892,0.1229,0.1365
vad,Overall,ECPD,40,1.7116,1.7399,0.76,1.2532295267957381e-08,0.604,3.663527176123189e-05,0.745,-0.0283,0.351
vad,Overall,MPD,40,1.2925,1.261,0.826,5.081045564011398e-11,0.622,1.8216777058185734e-05,0.818,0.0316,0.2207
vad,ST1,AR,20,4.9164,4.9131,0.84,3.6256619357513364e-06,0.815,1.2276023021748716e-05,0.846,0.0033,0.3683
vad,ST1,SR,20,2.5691,2.6544,0.993,5.113003575331595e-18,0.989,1.450570213696413e-16,0.986,-0.0853,0.1007
vad,ST1,MLR,20,7.5715,7.7845,0.997,2.798772099927422e-21,0.987,8.313955323796193e-16,0.988,-0.213,0.348
vad,ST1,MCPR,20,0.077,0.0753,0.9,6.812540189544894e-08,0.868,7.239120255573912e-07,0.898,0.0017,0.0099
vad,ST1,ECPR,20,0.0788,0.0751,0.748,0.000147494976408812,0.765,8.403045414071628e-05,0.749,0.0037,0.0136
vad,ST1,PR,20,0.1558,0.1503,0.98,3.912587273735875e-14,0.97,1.7143556108377459e-12,0.973,0.0055,0.0086
vad,ST1,MCPD,20,0.8492,0.7326,0.957,3.794026196988546e-11,0.854,1.6513222736058674e-06,0.883,0.1167,0.1246
vad,ST1,ECPD,20,1.8635,1.8794,0.704,0.000531209319950548,0.564,0.00960697153757662,0.693,-0.016,0.3895
vad,ST1,MPD,20,1.3349,1.3146,0.801,2.245031847715048e-05,0.651,0.0018736439667456602,0.799,0.0204,0.2148
vad,ST2,AR,20,4.7241,4.7761,0.699,0.0006022125505412219,0.746,0.00015970222414751246,0.686,-0.0519,0.4787
vad,ST2,SR,20,2.5572,2.6838,0.993,6.224573983139365e-18,0.976,2.351920209922708e-13,0.979,-0.1265,0.1315
vad,ST2,MLR,20,7.1485,7.5055,0.986,1.6468100996338701e-15,0.955,6.23787604797925e-11,0.961,-0.357,0.572
vad,ST2,MCPR,20,0.0797,0.0781,0.925,5.701413181755643e-09,0.94,7.860443387804438e-10,0.927,0.0016,0.0097
vad,ST2,ECPR,20,0.0883,0.0813,0.882,2.7968933234340934e-07,0.881,2.886084876154728e-07,0.866,0.007,0.0124
vad,ST2,PR,20,0.168,0.1594,0.966,5.019226225707827e-12,0.936,1.2745152568857093e-09,0.955,0.0086,0.0154
vad,ST2,MCPD,20,0.9007,0.7714,0.95,1.5613230556448556e-10,0.889,1.648527413023587e-07,0.901,0.1292,0.1485
vad,ST2,ECPD,20,1.5597,1.6004,0.799,2.409018605730498e-05,0.591,0.006070153699275822,0.788,-0.0407,0.3125
vad,ST2,MPD,20,1.2501,1.2074,0.846,2.6451448267542787e-06,0.612,0.004129875210325546,0.838,0.0427,0.2266
vad_classifier,Overall,AR,40,5.0409,4.8446,0.95,1.0021213218349644e-20,0.943,8.470904021653569e-20,0.905,0.1963,0.2446
vad_classifier,Overall,SR,40,2.5632,2.6691,0.992,6.386260264020728e-36,0.988,1.9663246396683248e-32,0.982,-0.1059,0.1161
vad_classifier,Overall,MLR,40,7.36,7.645,0.991,2.26106233004955e-34,0.987,1.5979551013115798e-31,0.975,-0.285,0.46
vad_classifier,Overall,MCPR,40,0.0786,0.0767,0.916,1.062091776502009e-16,0.932,2.23323860636661e-18,0.915,0.0019,0.0097
vad_classifier,Overall,ECPR,40,0.083,0.0782,0.868,4.049927908953948e-13,0.848,5.109401212910917e-12,0.853,0.0049,0.0111
vad_classifier,Overall,PR,40,0.1617,0.1549,0.985,1.1563179369958124e-30,0.982,3.9444386431912135e-29,0.974,0.0068,0.0105
vad_classifier,Overall,MCPD,40,0.8727,0.752,0.949,1.0191143943168384e-20,0.884,4.0568550900505e-14,0.89,0.1207,0.1337
vad_classifier,Overall,ECPD,40,1.8028,1.7399,0.906,9.723143689360631e-16,0.841,1.1621767775879183e-11,0.903,0.0628,0.2032
vad_classifier,Overall,MPD,40,1.3557,1.261,0.933,2.0821490999409312e-18,0.852,2.999127941026316e-12,0.912,0.0946,0.1359
vad_classifier,ST1,AR,20,5.1027,4.9131,0.963,9.798674017310313e-12,0.97,1.7143556108377459e-12,0.929,0.1897,0.2266
vad_classifier,ST1,SR,20,2.5691,2.6544,0.993,5.113003575331595e-18,0.989,1.450570213696413e-16,0.986,-0.0853,0.1007
vad_classifier,ST1,MLR,20,7.5715,7.7845,0.997,2.798772099927422e-21,0.987,8.313955323796193e-16,0.988,-0.213,0.348
vad_classifier,ST1,MCPR,20,0.077,0.0753,0.903,5.2123858128519864e-08,0.885,2.2611405001857771e-07,0.901,0.0017,0.0099
vad_classifier,ST1,ECPR,20,0.0795,0.0751,0.781,4.850335399352226e-05,0.725,0.0003002305461773941,0.77,0.0044,0.0124
vad_classifier,ST1,PR,20,0.1565,0.1503,0.99,7.445831078684139e-17,0.977,1.3229342264210535e-13,0.979,0.0061,0.0088
vad_classifier,ST1,MCPD,20,0.8399,0.7326,0.953,9.56661590520016e-11,0.865,8.760838300464333e-07,0.888,0.1073,0.117
vad_classifier,ST1,ECPD,20,1.9441,1.8794,0.912,2.1721948799085897e-08,0.854,1.6513222736058674e-06,0.905,0.0646,0.2196
vad_classifier,ST1,MPD,20,1.394,1.3146,0.944,3.9463380338864886e-10,0.905,4.121873801744547e-08,0.927,0.0794,0.1233
vad_classifier,ST2,AR,20,4.9791,4.7761,0.936,1.2729011526439509e-09,0.926,4.644139791699126e-09,0.883,0.203,0.2625
vad_classifier,ST2,SR,20,2.5572,2.6838,0.993,6.224573983139365e-18,0.976,2.351920209922708e-13,0.979,-0.1265,0.1315
vad_classifier,ST2,MLR,20,7.1485,7.5055,0.986,1.6468100996338701e-15,0.955,6.23787604797925e-11,0.961,-0.357,0.572
vad_classifier,ST2,MCPR,20,0.0802,0.0781,0.928,3.605406126676139e-09,0.938,9.762241109318062e-10,0.93,0.0022,0.0095
vad_classifier,ST2,ECPR,20,0.0866,0.0813,0.919,1.041894399411556e-08,0.886,2.0208563760197563e-07,0.905,0.0053,0.0097
vad_classifier,ST2,PR,20,0.1669,0.1594,0.982,1.9841752622036912e-14,0.93,3.0906662119816434e-09,0.972,0.0074,0.0122
vad_classifier,ST2,MCPD,20,0.9055,0.7714,0.948,2.2329175035330254e-10,0.893,1.1553772694134444e-07,0.895,0.1341,0.1504
vad_classifier,ST2,ECPD,20,1.6615,1.6004,0.896,8.924987392718853e-08,0.811,1.4687607586992225e-05,0.891,0.0611,0.1868
vad_classifier,ST2,MPD,20,1.3173,1.2074,0.923,6.6006980668855004e-09,0.823,8.529183271703497e-06,0.901,0.1099,0.1485
